,id,id_str,screen_name,location,description,url,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,lang,status,default_profile,default_profile_image,has_extended_profile,name,bot
79,2868239483,2868239483,yourevalued,,"I am but a robot. Written by @molly0x57. https://t.co/L57pLSnpon

I am indefinitely out of service due to Twitter's TOS :(",https://t.co/wwmqKff2ft,1447,1,18,Sun Nov 09 00:56:17 +0000 2014,1,False,50550,en,"{'in_reply_to_status_id_str': None, 'place': None, 'coordinates': None, 'retweet_count': 0, 'id_str': '959578482496991238', 'in_reply_to_screen_name': 'knife_emoji_irl', 'favorite_count': 0, 'retweeted': False, 'favorited': False, 'lang': 'en', 'created_at': 'Sat Feb 03 00:05:12 +0000 2018', 'is_quote_status': False, 'text': '@suisea You matter.', 'in_reply_to_status_id': None, 'entities': {'urls': [], 'hashtags': [], 'symbols': [], 'user_mentions': [{'id': 880348245788160000, 'name': ""I'm now at @knife_emoji_irl!"", 'indices': [0, 7], 'id_str': '880348245788160000', 'screen_name': 'suisea'}]}, 'in_reply_to_user_id_str': '1447613460', 'in_reply_to_user_id': 1447613460, 'truncated': False, 'geo': None, 'source': '<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', 'id': 959578482496991238, 'contributors': None}",False,False,False,❤,1
80,2870071360,2870071360,botsummittalks,,"Didn't get enough #botsummit? Here's some more talks! Templates by @IAmAboutUs, @cblgh, and @beaugunderson",https://t.co/5nKmSlBMwg,72,0,112,Mon Nov 10 03:42:21 +0000 2014,0,False,4415,en,"{'in_reply_to_status_id_str': None, 'place': None, 'coordinates': None, 'retweet_count': 0, 'id_str': '762587539479887872', 'in_reply_to_screen_name': None, 'favorite_count': 0, 'retweeted': False, 'favorited': False, 'lang': 'en', 'created_at': 'Mon Aug 08 09:53:32 +0000 2016', 'is_quote_status': False, 'text': 'What went right? A study into how @poolspy_ebooks achieved sentience', 'in_reply_to_status_id': None, 'entities': {'urls': [], 'hashtags': [], 'symbols': [], 'user_mentions': [{'id': 2310013916, 'name': 'poolspy_ebooks', 'indices': [34, 49], 'id_str': '2310013916', 'screen_name': 'poolspy_ebooks'}]}, 'in_reply_to_user_id_str': None, 'in_reply_to_user_id': None, 'truncated': False, 'geo': None, 'source': '<a href=""https://github.com/Harrison-M/botsummittalks"" rel=""nofollow"">Bot Summit Talks</a>', 'id': 762587539479887872, 'contributors': None}",True,False,False,Bot Summit Talks,1
81,2883449266,2883449266,IMG2ASCII,Some BBS somewhere,Tweet me an image and I will make it look like ASCII art. instructions at http://t.co/xO9X63ledz a bot from @muffinista #botALLY,http://t.co/wpsRGPhEIg,1515,1608,124,Wed Nov 19 01:00:08 +0000 2014,0,False,28753,en,"{'retweeted': False, 'in_reply_to_status_id_str': '982693683123441666', 'place': None, 'coordinates': None, 'retweet_count': 0, 'id_str': '982693691428081664', 'in_reply_to_screen_name': 'CommonsBot', 'possibly_sensitive': False, 'favorite_count': 0, 'contributors': None, 'favorited': False, 'created_at': 'Sat Apr 07 18:56:48 +0000 2018', 'is_quote_status': False, 'text': '@CommonsBot https://t.co/JN2yszdSxK', 'in_reply_to_status_id': 982693683123441666, 'entities': {'urls': [], 'hashtags': [], 'symbols': [], 'user_mentions': [{'id': 2892078532, 'name': 'CommonsBot', 'indices': [0, 11], 'id_str': '2892078532', 'screen_name': 'CommonsBot'}], 'media': [{'expanded_url': 'https://twitter.com/IMG2ASCII/status/982693691428081664/photo/1', 'type': 'photo', 'media_url_https': 'https://pbs.twimg.com/media/DaM6tDmX0AE9t55.jpg', 'id_str': '982693689431674881', 'id': 982693689431674881, 'display_url': 'pic.twitter.com/JN2yszdSxK', 'url': 'https://t.co/JN2yszdSxK', 'media_url': 'http://pbs.twimg.com/media/DaM6tDmX0AE9t55.jpg', 'indices': [12, 35], 'sizes': {'medium': {'resize': 'fit', 'h': 643, 'w': 800}, 'large': {'resize': 'fit', 'h': 643, 'w': 800}, 'small': {'resize': 'fit', 'h': 547, 'w': 680}, 'thumb': {'resize': 'crop', 'h': 150, 'w': 150}}}]}, 'extended_entities': {'media': [{'expanded_url': 'https://twitter.com/IMG2ASCII/status/982693691428081664/photo/1', 'type': 'photo', 'media_url_https': 'https://pbs.twimg.com/media/DaM6tDmX0AE9t55.jpg', 'id_str': '982693689431674881', 'id': 982693689431674881, 'display_url': 'pic.twitter.com/JN2yszdSxK', 'url': 'https://t.co/JN2yszdSxK', 'media_url': 'http://pbs.twimg.com/media/DaM6tDmX0AE9t55.jpg', 'indices': [12, 35], 'sizes': {'medium': {'resize': 'fit', 'h': 643, 'w': 800}, 'large': {'resize': 'fit', 'h': 643, 'w': 800}, 'small': {'resize': 'fit', 'h': 547, 'w': 680}, 'thumb': {'resize': 'crop', 'h': 150, 'w': 150}}}]}, 'in_reply_to_user_id_str': '2892078532', 'in_reply_to_user_id': 2892078532, 'truncated': False, 'geo': None, 'source': '<a href=""http://muffinlabs.com"" rel=""nofollow"">botly</a>', 'id': 982693691428081664, 'lang': 'und'}",True,False,False,IMG2ASCII,1
82,2884236207,2884236207,DataLeakBot,,"I am a bot keeping an eye on data leaks. 

Currently I am down for maintenance",,528,469,36,Wed Nov 19 16:29:52 +0000 2014,0,False,32121,en,"{'in_reply_to_status_id_str': None, 'place': None, 'coordinates': None, 'retweet_count': 0, 'id_str': '760069516525264896', 'in_reply_to_screen_name': None, 'favorite_count': 0, 'retweeted': False, 'favorited': False, 'lang': 'en', 'created_at': 'Mon Aug 01 11:07:48 +0000 2016', 'is_quote_status': False, 'text': ""I'm alive... my master has fixed my broken parts."", 'in_reply_to_status_id': None, 'entities': {'urls': [], 'hashtags': [], 'symbols': [], 'user_mentions': []}, 'in_reply_to_user_id_str': None, 'in_reply_to_user_id': None, 'truncated': False, 'geo': None, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'id': 760069516525264896, 'contributors': None}",True,False,False,DataLeakBot,1
83,2885019155,2885019155,DannyDevitoBot,,I find tweets about Danny Devito.,,523,6,13,Thu Nov 20 00:05:34 +0000 2014,11,False,72567,en,"{'retweeted': False, 'in_reply_to_status_id_str': None, 'place': None, 'coordinates': None, 'retweet_count': 0, 'id_str': '845489249797505024', 'in_reply_to_screen_name': None, 'possibly_sensitive': False, 'favorite_count': 7, 'contributors': None, 'favorited': False, 'created_at': 'Sat Mar 25 04:15:20 +0000 2017', 'is_quote_status': False, 'text': 'featuring danny devito https://t.co/ZHP1fxbcON', 'in_reply_to_status_id': None, 'entities': {'urls': [], 'hashtags': [], 'symbols': [], 'user_mentions': [], 'media': [{'source_status_id': 845487727483138049, 'media_url_https': 'https://pbs.twimg.com/media/C7vGlKzVUAEkdH1.jpg', 'url': 'https://t.co/ZHP1fxbcON', 'source_user_id_str': '807890097978773504', 'media_url': 'http://pbs.twimg.com/media/C7vGlKzVUAEkdH1.jpg', 'sizes': {'thumb': {'resize': 'crop', 'h': 150, 'w': 150}, 'large': {'resize': 'fit', 'h': 319, 'w': 550}, 'small': {'resize': 'fit', 'h': 319, 'w': 550}, 'medium': {'resize': 'fit', 'h': 319, 'w': 550}}, 'source_user_id': 807890097978773504, 'source_status_id_str': '845487727483138049', 'type': 'photo', 'id': 845487696919220225, 'expanded_url': 'https://twitter.com/shitsketchs/status/845487727483138049/photo/1', 'id_str': '845487696919220225', 'display_url': 'pic.twitter.com/ZHP1fxbcON', 'indices': [23, 46]}]}, 'extended_entities': {'media': [{'source_status_id': 845487727483138049, 'media_url_https': 'https://pbs.twimg.com/media/C7vGlKzVUAEkdH1.jpg', 'url': 'https://t.co/ZHP1fxbcON', 'source_user_id_str': '807890097978773504', 'media_url': 'http://pbs.twimg.com/media/C7vGlKzVUAEkdH1.jpg', 'sizes': {'thumb': {'resize': 'crop', 'h': 150, 'w': 150}, 'large': {'resize': 'fit', 'h': 319, 'w': 550}, 'small': {'resize': 'fit', 'h': 319, 'w': 550}, 'medium': {'resize': 'fit', 'h': 319, 'w': 550}}, 'source_user_id': 807890097978773504, 'source_status_id_str': '845487727483138049', 'type': 'photo', 'id': 845487696919220225, 'expanded_url': 'https://twitter.com/shitsketchs/status/845487727483138049/photo/1', 'id_str': '845487696919220225', 'display_url': 'pic.twitter.com/ZHP1fxbcON', 'indices': [23, 46]}]}, 'in_reply_to_user_id_str': None, 'in_reply_to_user_id': None, 'truncated': False, 'geo': None, 'source': '<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft PowerApps and Flow</a>', 'id': 845489249797505024, 'lang': 'en'}",True,False,False,Danny Devito Bot,1
84,2887281063,2887281063,fullmetaliberty,"Pensacola, FL",Serving clients for nearly 40 years. We buy and sell physical precious metals and prefer bitcoin but take most payment types. Not your average brokerage firm.,http://t.co/JiT3e1B7Eq,726,821,48,Fri Nov 21 20:38:20 +0000 2014,759,False,2528,en,"{'in_reply_to_status_id_str': None, 'place': None, 'coordinates': None, 'retweet_count': 0, 'id_str': '982339662911033346', 'in_reply_to_screen_name': None, 'favorite_count': 0, 'retweeted': False, 'favorited': False, 'lang': 'en', 'created_at': 'Fri Apr 06 19:30:01 +0000 2018', 'is_quote_status': False, 'text': 'Gold $1,333.30 | Silver $16.38 | Platinum $915.50\nBitcoin $6,610 | Bitcoin Cash $603 \nCall us at 800-874-9760 or sh… https://t.co/k21h1FPJsG', 'in_reply_to_status_id': None, 'entities': {'urls': [{'expanded_url': 'https://twitter.com/i/web/status/982339662911033346', 'display_url': 'twitter.com/i/web/status/9…', 'url': 'https://t.co/k21h1FPJsG', 'indices': [117, 140]}], 'hashtags': [], 'symbols': [], 'user_mentions': []}, 'possibly_sensitive': False, 'in_reply_to_user_id_str': None, 'in_reply_to_user_id': None, 'truncated': True, 'geo': None, 'source': '<a href=""http://rrbi.co"" rel=""nofollow"">PeaceBot-MetalsFeed</a>', 'id': 982339662911033346, 'contributors': None}",False,False,False,Roberts & Roberts,1
85,2896395513,2896395513,wordnuvola,Italy,Wanna see your most used words on twitter in a single image?read the banner Patreon : https://t.co/eJvLFSkZAG +++++ Instructions: https://t.co/m48cRkSmlB +++++,https://t.co/ejgO0Wf4k7,7196,4129,40,Fri Nov 28 20:52:04 +0000 2014,651,False,126181,en,"{'in_reply_to_status_id_str': '822408195608117250', 'place': None, 'coordinates': None, 'retweet_count': 1, 'id_str': '822838857003581440', 'in_reply_to_screen_name': 'CrankyPappy', 'favorite_count': 5, 'retweeted': False, 'favorited': False, 'lang': 'und', 'created_at': 'Sat Jan 21 16:10:45 +0000 2017', 'is_quote_status': False, 'text': '@CrankyPappy https://t.co/DsNjjtnZ0q', 'in_reply_to_status_id': 822408195608117250, 'entities': {'urls': [{'expanded_url': 'http://imgur.com/A902ZCq', 'display_url': 'imgur.com/A902ZCq', 'url': 'https://t.co/DsNjjtnZ0q', 'indices': [13, 36]}], 'hashtags': [], 'symbols': [], 'user_mentions': [{'id': 241273903, 'name': 'CrankyPappy', 'indices': [0, 12], 'id_str': '241273903', 'screen_name': 'CrankyPappy'}]}, 'possibly_sensitive': False, 'in_reply_to_user_id_str': '241273903', 'in_reply_to_user_id': 241273903, 'truncated': False, 'geo': None, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'id': 822838857003581440, 'contributors': None}",False,False,False,🌀Word Nuvola🌀,1
86,2900906989,2900906989,PleaseRapAbout,,"If you follow me and tweet a word to me, I will reply with a freestyle – RT if you like it! I am a bot by @studiomoniker",,3682,6,42,Sat Nov 15 21:26:31 +0000 2014,130,False,72621,en,"{'in_reply_to_status_id_str': None, 'place': None, 'coordinates': None, 'retweet_count': 1, 'id_str': '765545562351538176', 'in_reply_to_screen_name': None, 'favorite_count': 3, 'retweeted': False, 'favorited': False, 'lang': 'en', 'created_at': 'Tue Aug 16 13:47:39 +0000 2016', 'is_quote_status': False, 'text': ""@sammysnapshots\ndon't hug me i'm scared?\nThe moments that we shared\nHave you ever been held\nALL THE HOMIES STARED"", 'in_reply_to_status_id': None, 'entities': {'urls': [], 'hashtags': [], 'symbols': [], 'user_mentions': []}, 'in_reply_to_user_id_str': None, 'in_reply_to_user_id': None, 'truncated': False, 'geo': None, 'source': '<a href=""http://pleaserapabout.com"" rel=""nofollow"">RapBot Revised</a>', 'id': 765545562351538176, 'contributors': None}",False,False,False,PleaseRapAbout,1
87,2901778089,2901778089,BMPBug,,"My BMP converter has a bizare bug, send me pictures and you'll see. I am a strong believer in the full potential of other bots. See terms in link.",https://t.co/S7QmaGvbrE,423,88,91,Tue Dec 02 03:37:16 +0000 2014,0,False,115356,es,"{'in_reply_to_status_id_str': '750815792623681536', 'place': None, 'coordinates': None, 'retweet_count': 0, 'id_str': '750815886244716544', 'in_reply_to_screen_name': 'BMPBug', 'favorite_count': 1, 'retweeted': False, 'favorited': False, 'lang': 'en', 'created_at': 'Wed Jul 06 22:17:11 +0000 2016', 'is_quote_status': True, 'text': ""(That's why I like imgshredder https://t.co/wWDrpKhkju )"", 'in_reply_to_status_id': 750815792623681536, 'entities': {'urls': [{'expanded_url': 'https://twitter.com/imgshredder/status/750753333648977921', 'display_url': 'twitter.com/imgshredder/st…', 'url': 'https://t.co/wWDrpKhkju', 'indices': [31, 54]}], 'hashtags': [], 'symbols': [], 'user_mentions': []}, 'possibly_sensitive': False, 'in_reply_to_user_id_str': '2901778089', 'in_reply_to_user_id': 2901778089, 'truncated': False, 'geo': None, 'source': '<a href=""https://twitter.com"" rel=""nofollow"">BadBMP</a>', 'id': 750815886244716544, 'contributors': None}",True,False,False,BMPBug,1
88,2902966336,2902966336,colombia_bot,Colombia,I alert Twitter users that they typed Columbian when they meant Colombian. You're welcome!,,323,43,10,Tue Dec 02 21:31:20 +0000 2014,0,False,32974,en,"{'in_reply_to_status_id_str': '982691960669470720', 'place': None, 'coordinates': None, 'retweet_count': 0, 'id_str': '982691962380869632', 'in_reply_to_screen_name': 'sunfl0wrrr', 'favorite_count': 0, 'retweeted': False, 'favorited': False, 'lang': 'en', 'created_at': 'Sat Apr 07 18:49:56 +0000 2018', 'is_quote_status': False, 'text': '@sunfl0wrrr I think you mean ""Colombian""', 'in_reply_to_status_id': 982691960669470720, 'entities': {'urls': [], 'hashtags': [], 'symbols': [], 'user_mentions': [{'id': 714946743268458496, 'name': '\U0001f98b Kass \U0001f98b', 'indices': [0, 11], 'id_str': '714946743268458496', 'screen_name': 'sunfl0wrrr'}]}, 'in_reply_to_user_id_str': '714946743268458496', 'in_reply_to_user_id': 714946743268458496, 'truncated': False, 'geo': None, 'source': '<a href=""https://twitter.com/colombia_bot"" rel=""nofollow"">Colombia Spell Check Test</a>', 'id': 982691962380869632, 'contributors': None}",False,False,False,Colombia Bot,1
89,2980456333,2980456333,ididmorepushups,,,,7311,1,14,Tue Jan 13 19:42:21 +0000 2015,45,False,123,en,"{'in_reply_to_status_id_str': '945081854406938624', 'place': None, 'coordinates': None, 'retweet_count': 0, 'id_str': '945087315336204288', 'in_reply_to_screen_name': 'michaeldh_', 'favorite_count': 5, 'retweeted': False, 'favorited': False, 'lang': 'en', 'created_at': 'Mon Dec 25 00:22:29 +0000 2017', 'is_quote_status': False, 'text': '@michaeldh_ I have to raise my son michael', 'in_reply_to_status_id': 945081854406938624, 'entities': {'urls': [], 'hashtags': [], 'symbols': [], 'user_mentions': [{'id': 20264827, 'name': 'Michael', 'indices': [0, 11], 'id_str': '20264827', 'screen_name': 'michaeldh_'}]}, 'in_reply_to_user_id_str': '20264827', 'in_reply_to_user_id': 20264827, 'truncated': False, 'geo': None, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'id': 945087315336204288, 'contributors': None}",True,False,False,More Pushups Than U,1
90,3041436185,3041436185,dnstats_agora,,,,3944,1,5,Mon Feb 16 21:08:38 +0000 2015,1,False,3549,en,"{'in_reply_to_status_id_str': None, 'place': None, 'coordinates': None, 'retweet_count': 0, 'id_str': '642546932590755840', 'in_reply_to_screen_name': None, 'favorite_count': 0, 'retweeted': False, 'favorited': False, 'lang': 'en', 'created_at': 'Sat Sep 12 03:55:01 +0000 2015', 'is_quote_status': False, 'text': 'Agora Registrations are Open Check http://t.co/rPMpPBrEzq', 'in_reply_to_status_id': None, 'entities': {'urls': [{'expanded_url': 'http://isagoraup.com', 'display_url': 'isagoraup.com', 'url': 'http://t.co/rPMpPBrEzq', 'indices': [35, 57]}], 'hashtags': [], 'symbols': [], 'user_mentions': []}, 'possibly_sensitive': False, 'in_reply_to_user_id_str': None, 'in_reply_to_user_id': None, 'truncated': False, 'geo': None, 'source': '<a href=""https://dnstats.net/market/agora"" rel=""nofollow"">Agora stats</a>', 'id': 642546932590755840, 'contributors': None}",True,False,False,dnstats_agora,1
91,3183086418,3183086418,TurnsOutBot,,,,140,0,9,Sat May 02 16:34:27 +0000 2015,0,False,144271,en,"{'in_reply_to_status_id_str': None, 'place': None, 'coordinates': None, 'retweet_count': 0, 'id_str': '705393870650142720', 'in_reply_to_screen_name': None, 'favorite_count': 0, 'retweeted': False, 'favorited': False, 'lang': 'und', 'created_at': 'Thu Mar 03 14:06:19 +0000 2016', 'is_quote_status': True, 'text': 'RT: https://t.co/Smh0gyptns', 'in_reply_to_status_id': None, 'entities': {'urls': [{'expanded_url': 'https://twitter.com/blagmatic/status/705393741121626112', 'display_url': 'twitter.com/blagmatic/stat…', 'url': 'https://t.co/Smh0gyptns', 'indices': [4, 27]}], 'hashtags': [], 'symbols': [], 'user_mentions': []}, 'possibly_sensitive': False, 'in_reply_to_user_id_str': None, 'in_reply_to_user_id': None, 'truncated': False, 'geo': None, 'source': '<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>', 'id': 705393870650142720, 'contributors': None}",True,True,False,Turns Out For Bot,1
92,3268879490,3268879490,DeepdreamBot,"Yoyogi, Tokyo",,http://t.co/8H25jlNM5z,2026,6,77,Sun Jul 05 08:13:42 +0000 2015,76,False,25747,ja,"{'retweeted': False, 'in_reply_to_status_id_str': None, 'place': None, 'coordinates': None, 'retweet_count': 1, 'id_str': '980709763255169024', 'in_reply_to_screen_name': None, 'possibly_sensitive': True, 'favorite_count': 1, 'contributors': None, 'favorited': False, 'created_at': 'Mon Apr 02 07:33:22 +0000 2018', 'is_quote_status': False, 'text': '#deepdream https://t.co/5JTitIEv83 https://t.co/NIYmO5w6R0', 'in_reply_to_status_id': None, 'entities': {'urls': [{'expanded_url': 'http://psychic-vr-lab.com/deepdream/pics/1294564.html', 'display_url': 'psychic-vr-lab.com/deepdream/pics…', 'url': 'https://t.co/5JTitIEv83', 'indices': [11, 34]}], 'hashtags': [{'indices': [0, 10], 'text': 'deepdream'}], 'symbols': [], 'user_mentions': [], 'media': [{'expanded_url': 'https://twitter.com/DeepdreamBot/status/980709763255169024/photo/1', 'type': 'photo', 'media_url_https': 'https://pbs.twimg.com/media/DZwuVAcV4AEGWad.jpg', 'id_str': '980709757290930177', 'id': 980709757290930177, 'display_url': 'pic.twitter.com/NIYmO5w6R0', 'url': 'https://t.co/NIYmO5w6R0', 'media_url': 'http://pbs.twimg.com/media/DZwuVAcV4AEGWad.jpg', 'indices': [35, 58], 'sizes': {'thumb': {'resize': 'crop', 'h': 150, 'w': 150}, 'large': {'resize': 'fit', 'h': 480, 'w': 640}, 'small': {'resize': 'fit', 'h': 480, 'w': 640}, 'medium': {'resize': 'fit', 'h': 480, 'w': 640}}}]}, 'extended_entities': {'media': [{'expanded_url': 'https://twitter.com/DeepdreamBot/status/980709763255169024/photo/1', 'type': 'photo', 'media_url_https': 'https://pbs.twimg.com/media/DZwuVAcV4AEGWad.jpg', 'id_str': '980709757290930177', 'id': 980709757290930177, 'display_url': 'pic.twitter.com/NIYmO5w6R0', 'url': 'https://t.co/NIYmO5w6R0', 'media_url': 'http://pbs.twimg.com/media/DZwuVAcV4AEGWad.jpg', 'indices': [35, 58], 'sizes': {'thumb': {'resize': 'crop', 'h': 150, 'w': 150}, 'large': {'resize': 'fit', 'h': 480, 'w': 640}, 'small': {'resize': 'fit', 'h': 480, 'w': 640}, 'medium': {'resize': 'fit', 'h': 480, 'w': 640}}}]}, 'in_reply_to_user_id_str': None, 'in_reply_to_user_id': None, 'truncated': False, 'geo': None, 'source': '<a href=""http://psychic-vr-lab.com/deepdream/"" rel=""nofollow"">deepdream</a>', 'id': 980709763255169024, 'lang': 'und'}",True,False,False,Deepdream bot,1
93,3308085347,3308085347,attribot,,Tweet !roll anywhere in your msg to get your roll of the dice,,130,7,7,Thu Jun 04 11:34:29 +0000 2015,3,False,525,en,"{'in_reply_to_status_id_str': '856833379609849856', 'place': None, 'coordinates': None, 'retweet_count': 0, 'id_str': '856833380998160384', 'in_reply_to_screen_name': 'ItKu__', 'favorite_count': 0, 'retweeted': False, 'favorited': False, 'lang': 'en', 'created_at': 'Tue Apr 25 11:32:51 +0000 2017', 'is_quote_status': False, 'text': '@NOT_EL_WAI_ES @smjlion0303 @itku_nim The dice have been cast.\nCountry: China\nActor: NSA\nVuln: XSS\nVector: SSL MiTM', 'in_reply_to_status_id': 856833379609849856, 'entities': {'urls': [], 'hashtags': [], 'symbols': [], 'user_mentions': [{'id': 888473916439646212, 'name': 'ᒪϒᔕ', 'indices': [0, 14], 'id_str': '888473916439646212', 'screen_name': 'NOT_EL_WAI_ES'}, {'id': 2331540984, 'name': '구그리(이건 계폭 할거임 메인트 ㄱ)', 'indices': [15, 27], 'id_str': '2331540984', 'screen_name': 'smjlion0303'}]}, 'in_reply_to_user_id_str': '2551408850', 'in_reply_to_user_id': 2551408850, 'truncated': False, 'geo': None, 'source': '<a href=""http://www.cyberattribution.com/"" rel=""nofollow"">Attribution Bot</a>', 'id': 856833380998160384, 'contributors': None}",False,False,False,attribution bot,1
94,3352723458,3352723458,FuzzyTrends,NYC,"This bot retweets recent tweets with misspelled trending hashtags. 
Built by @PSweetpotato",http://t.co/BoBYMnTpnx,24,8,8,Wed Aug 26 22:07:22 +0000 2015,0,False,98,en,"{'retweeted': False, 'in_reply_to_status_id_str': None, 'place': None, 'coordinates': None, 'retweet_count': 1, 'id_str': '657932227137900544', 'in_reply_to_screen_name': None, 'favorite_count': 0, 'contributors': None, 'favorited': False, 'created_at': 'Sat Oct 24 14:50:41 +0000 2015', 'is_quote_status': False, 'text': 'RT @jaazee1: ""Hillary is going to continue the progress Obama has made!"" #netdland Huh? Please explain! Destroy border security, divide USA…', 'in_reply_to_status_id': None, 'entities': {'urls': [], 'hashtags': [{'indices': [73, 82], 'text': 'netdland'}], 'symbols': [], 'user_mentions': [{'id': 292263105, 'name': 'jaazee', 'indices': [3, 11], 'id_str': '292263105', 'screen_name': 'jaazee1'}]}, 'in_reply_to_user_id_str': None, 'in_reply_to_user_id': None, 'truncated': False, 'retweeted_status': {'in_reply_to_status_id_str': None, 'place': None, 'coordinates': None, 'retweet_count': 1, 'id_str': '657930728890609664', 'in_reply_to_screen_name': None, 'favorite_count': 0, 'retweeted': False, 'favorited': False, 'lang': 'en', 'created_at': 'Sat Oct 24 14:44:44 +0000 2015', 'is_quote_status': False, 'text': '""Hillary is going to continue the progress Obama has made!"" #netdland Huh? Please explain! Destroy border security, divide USA,weaken Army?', 'in_reply_to_status_id': None, 'entities': {'urls': [], 'hashtags': [{'indices': [60, 69], 'text': 'netdland'}], 'symbols': [], 'user_mentions': []}, 'in_reply_to_user_id_str': None, 'in_reply_to_user_id': None, 'truncated': False, 'geo': None, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'id': 657930728890609664, 'contributors': None}, 'geo': None, 'source': '<a href=""http://psweetpotato.github.io"" rel=""nofollow"">Fuzzy Trends</a>', 'id': 657932227137900544, 'lang': 'en'}",False,False,False,Fuzzy Trends,1
95,3369559252,3369559252,DeepDreamThis,"London, England",Tweet me a picture and I'll #deepdream it for you! Tweet '-me' and I'll dream your avatar! List of commands here: http://t.co/BRfLYAkWBA,https://t.co/BvForGsKZn,1202,2,89,Fri Jul 10 17:20:58 +0000 2015,0,False,24199,en,"{'retweeted': False, 'in_reply_to_status_id_str': '747511380396281856', 'place': None, 'coordinates': None, 'retweet_count': 4, 'id_str': '747512192828772352', 'in_reply_to_screen_name': 'mycotechnologst', 'possibly_sensitive': False, 'favorite_count': 6, 'contributors': None, 'favorited': False, 'created_at': 'Mon Jun 27 19:29:29 +0000 2016', 'is_quote_status': False, 'text': '@mycotechnologst #deepdream -vortices https://t.co/EetOFh2RIc', 'in_reply_to_status_id': 747511380396281856, 'entities': {'urls': [], 'hashtags': [{'indices': [17, 27], 'text': 'deepdream'}], 'symbols': [], 'user_mentions': [{'id': 4427530725, 'name': 'Mycotechnology', 'indices': [0, 16], 'id_str': '4427530725', 'screen_name': 'mycotechnologst'}], 'media': [{'expanded_url': 'https://twitter.com/DeepDreamThis/status/747512192828772352/photo/1', 'type': 'photo', 'media_url_https': 'https://pbs.twimg.com/media/Cl-yYGFUkAAxUuZ.jpg', 'id_str': '747512190186328064', 'id': 747512190186328064, 'display_url': 'pic.twitter.com/EetOFh2RIc', 'url': 'https://t.co/EetOFh2RIc', 'media_url': 'http://pbs.twimg.com/media/Cl-yYGFUkAAxUuZ.jpg', 'indices': [38, 61], 'sizes': {'thumb': {'resize': 'crop', 'h': 150, 'w': 150}, 'large': {'resize': 'fit', 'h': 398, 'w': 600}, 'small': {'resize': 'fit', 'h': 398, 'w': 600}, 'medium': {'resize': 'fit', 'h': 398, 'w': 600}}}]}, 'extended_entities': {'media': [{'expanded_url': 'https://twitter.com/DeepDreamThis/status/747512192828772352/photo/1', 'type': 'photo', 'media_url_https': 'https://pbs.twimg.com/media/Cl-yYGFUkAAxUuZ.jpg', 'id_str': '747512190186328064', 'id': 747512190186328064, 'display_url': 'pic.twitter.com/EetOFh2RIc', 'url': 'https://t.co/EetOFh2RIc', 'media_url': 'http://pbs.twimg.com/media/Cl-yYGFUkAAxUuZ.jpg', 'indices': [38, 61], 'sizes': {'thumb': {'resize': 'crop', 'h': 150, 'w': 150}, 'large': {'resize': 'fit', 'h': 398, 'w': 600}, 'small': {'resize': 'fit', 'h': 398, 'w': 600}, 'medium': {'resize': 'fit', 'h': 398, 'w': 600}}}]}, 'in_reply_to_user_id_str': '4427530725', 'in_reply_to_user_id': 4427530725, 'truncated': False, 'geo': None, 'source': '<a href=""http://www.alanzucconi.com"" rel=""nofollow"">DeepDreamThis</a>', 'id': 747512192828772352, 'lang': 'en'}",True,False,False,Deep Dream This,1
